COMM_NAME,Date,WPI
Onion,2005-02,94.5
Tapioca,2005-02,89.2
Ginger,2005-02,77.8
Peas,2005-02,70
Tomato,2005-02,62
Cauliflower,2005-02,88.6
Brinjal,2005-02,92.1
okra,2005-02,121.6
Cabbage,2005-02,68.5
Banana,2005-02,96.2
Mango,2005-02,9999.9
Apple,2005-02,102
Orange,2005-02,112.5
cashewnuts,2005-02,102.8
Coconut,2005-02,102.8
Papaya,2005-02,83.3
Grapes,2005-02,96.3
Pineapple,2005-02,92.2
Guava,2005-02,110.3
Litchi,2005-02,9999.9
Lemon,2005-02,83.7
Sapota,2005-02,95.6
Rice,2005-03,102.1
Wheat,2005-03,100.8
Jowar,2005-03,100.3
Bajra,2005-03,107.6
Maize,2005-03,108.5
Barley,2005-03,106.7
Ragi,2005-03,98.9
Gram,2005-03,98
Arhar,2005-03,88.5
Moong,2005-03,102.5
Masur,2005-03,95.5
Urad,2005-03,102
Potato,2005-03,77.7
Sweet Potato,2005-03,97.3
Onion,2005-03,88
Tapioca,2005-03,90.4
Ginger,2005-03,88.9
Peas,2005-03,84.5
Tomato,2005-03,79.1
Cauliflower,2005-03,84.9
Brinjal,2005-03,81.7
okra,2005-03,107.3
Cabbage,2005-03,67.5
Banana,2005-03,101
Mango,2005-03,9999.9
Apple,2005-03,108
Orange,2005-03,116.4
cashewnuts,2005-03,102.1
Coconut,2005-03,100.9
Papaya,2005-03,87.6
Grapes,2005-03,82.4
Pineapple,2005-03,92
Guava,2005-03,113.3
Litchi,2005-03,9999.9
Lemon,2005-03,94.9
Sapota,2005-03,92.8
Rice,2005-04,102.5
Wheat,2005-04,95.8
Jowar,2005-04,99.5
Bajra,2005-04,109.4
Maize,2005-04,111.1
Barley,2005-04,101.1
Ragi,2005-04,101.8
Gram,2005-04,98.4
Arhar,2005-04,90.9
Moong,2005-04,108.1
Masur,2005-04,95.7
Urad,2005-04,105.1
Potato,2005-04,99.9
Sweet Potato,2005-04,94.4
Onion,2005-04,85.3
Tapioca,2005-04,91
Ginger,2005-04,94
Peas,2005-04,9999.9
Tomato,2005-04,9999.9
Cauliflower,2005-04,9999.9
Brinjal,2005-04,102.6
okra,2005-04,101.5
Cabbage,2005-04,77.7
Banana,2005-04,106.7
Mango,2005-04,108.9
Apple,2005-04,116.6
Orange,2005-04,117.1
cashewnuts,2005-04,104.9
Coconut,2005-04,96.7
Papaya,2005-04,100.8
Grapes,2005-04,9999.9
Pineapple,2005-04,97.1
Guava,2005-04,122.4
Litchi,2005-04,9999.9
Lemon,2005-04,137.8
Sapota,2005-04,89.4
Rice,2005-05,102.5
Wheat,2005-05,96.1
Jowar,2005-05,106
Bajra,2005-05,109.7
Maize,2005-05,109.6
Barley,2005-05,102
Ragi,2005-05,101.6
Gram,2005-05,98.5
Arhar,2005-05,93.4
Moong,2005-05,109.7
Masur,2005-05,92.8
Urad,2005-05,110.4
Potato,2005-05,109.8
Sweet Potato,2005-05,76.8
Onion,2005-05,83.3
Tapioca,2005-05,91
Ginger,2005-05,99.8
Peas,2005-05,9999.9
Tomato,2005-05,9999.9
Cauliflower,2005-05,9999.9
Brinjal,2005-05,98.2
okra,2005-05,84.9
Cabbage,2005-05,121.5
Banana,2005-05,104
Mango,2005-05,87.2
Apple,2005-05,126.3
Orange,2005-05,121.9
cashewnuts,2005-05,105.6
Coconut,2005-05,93.5
Papaya,2005-05,96.2
Grapes,2005-05,9999.9
Pineapple,2005-05,90.4
Guava,2005-05,117.1
Litchi,2005-05,9999.9
Lemon,2005-05,131.3
Sapota,2005-05,89.3
Rice,2005-06,104.3
Wheat,2005-06,98.1
Jowar,2005-06,112.7
Bajra,2005-06,107.2
Maize,2005-06,110.6
Barley,2005-06,105.4
Ragi,2005-06,100.7
Gram,2005-06,102.1
Arhar,2005-06,95
Moong,2005-06,111.5
Masur,2005-06,96.3
Urad,2005-06,114.3
Potato,2005-06,116.5
Sweet Potato,2005-06,77.7
Onion,2005-06,84
Tapioca,2005-06,90.2
Ginger,2005-06,100.5
Peas,2005-06,9999.9
Tomato,2005-06,9999.9
Cauliflower,2005-06,9999.9
Brinjal,2005-06,105.4
okra,2005-06,80.8
Cabbage,2005-06,158
Banana,2005-06,103.1
Mango,2005-06,84.3
Apple,2005-06,9999.9
Orange,2005-06,127.6
cashewnuts,2005-06,106.3
Coconut,2005-06,90.8
Papaya,2005-06,91.1
Grapes,2005-06,9999.9
Pineapple,2005-06,98.6
Guava,2005-06,113.3
Litchi,2005-06,9999.9
Lemon,2005-06,119.5
Sapota,2005-06,92.5
Rice,2005-07,105.7
Wheat,2005-07,100.3
Jowar,2005-07,115.6
Bajra,2005-07,108
Maize,2005-07,112.6
Barley,2005-07,108.6
Ragi,2005-07,101
Gram,2005-07,108.1
Arhar,2005-07,101
Moong,2005-07,115.6
Masur,2005-07,100.1
Urad,2005-07,117.1
Potato,2005-07,121.1
Sweet Potato,2005-07,82.4
Onion,2005-07,97.5
Tapioca,2005-07,87.3
Ginger,2005-07,94.8
Peas,2005-07,9999.9
Tomato,2005-07,9999.9
Cauliflower,2005-07,9999.9
Brinjal,2005-07,147.2
okra,2005-07,91.8
Cabbage,2005-07,179.6
Banana,2005-07,105.8
Mango,2005-07,99.7
Apple,2005-07,9999.9
Orange,2005-07,124.6
cashewnuts,2005-07,104.3
Coconut,2005-07,90.9
Papaya,2005-07,89
Grapes,2005-07,9999.9
Pineapple,2005-07,94.3
Guava,2005-07,137.5
Litchi,2005-07,9999.9
Lemon,2005-07,98.9
Sapota,2005-07,108.3
Rice,2005-08,106.7
Wheat,2005-08,100.6
Jowar,2005-08,109.8
Bajra,2005-08,109.7
Maize,2005-08,111.2
Barley,2005-08,108.9
Ragi,2005-08,99.7
Gram,2005-08,110.5
Arhar,2005-08,101.9
Moong,2005-08,116.2
Masur,2005-08,101.3
Urad,2005-08,119.6
Potato,2005-08,116.4
Sweet Potato,2005-08,95.8
Onion,2005-08,122
Tapioca,2005-08,87.8
Ginger,2005-08,76.9
Peas,2005-08,9999.9
Tomato,2005-08,131.4
Cauliflower,2005-08,9999.9
Brinjal,2005-08,131.3
okra,2005-08,95.1
Cabbage,2005-08,151.2
Banana,2005-08,112
Mango,2005-08,9999.9
Apple,2005-08,9999.9
Orange,2005-08,119
cashewnuts,2005-08,102.5
Coconut,2005-08,90.1
Papaya,2005-08,87.1
Grapes,2005-08,9999.9
Pineapple,2005-08,99
Guava,2005-08,128.4
Litchi,2005-08,9999.9
Lemon,2005-08,102.8
Sapota,2005-08,105.5
Rice,2005-09,107
Wheat,2005-09,101.3
Jowar,2005-09,105.8
Bajra,2005-09,110.6
Maize,2005-09,112
Barley,2005-09,111.6
Ragi,2005-09,100.2
Gram,2005-09,112.9
Arhar,2005-09,102
Moong,2005-09,116.3
Masur,2005-09,102
Urad,2005-09,122.3
Potato,2005-09,109.2
Sweet Potato,2005-09,116
Onion,2005-09,172.4
Tapioca,2005-09,91.9
Ginger,2005-09,68
Peas,2005-09,9999.9
Tomato,2005-09,161.1
Cauliflower,2005-09,9999.9
Brinjal,2005-09,115.7
okra,2005-09,83.4
Cabbage,2005-09,137.9
Banana,2005-09,115.8
Mango,2005-09,9999.9
Apple,2005-09,95.4
Orange,2005-09,115.7
cashewnuts,2005-09,102.3
Coconut,2005-09,87.3
Papaya,2005-09,90.1
Grapes,2005-09,9999.9
Pineapple,2005-09,96.3
Guava,2005-09,113.3
Litchi,2005-09,9999.9
Lemon,2005-09,134.5
Sapota,2005-09,100.2
Rice,2005-10,107.6
Wheat,2005-10,103.5
Jowar,2005-10,108
Bajra,2005-10,108.7
Maize,2005-10,111.4
Barley,2005-10,114.7
Ragi,2005-10,99.4
Gram,2005-10,114
Arhar,2005-10,102.3
Moong,2005-10,117.3
Masur,2005-10,102.3
Urad,2005-10,129.1
Potato,2005-10,118.2
Sweet Potato,2005-10,168.6
Onion,2005-10,209.5
Tapioca,2005-10,92.4
Ginger,2005-10,59.1
Peas,2005-10,145.8
Tomato,2005-10,131.1
Cauliflower,2005-10,147.1
Brinjal,2005-10,161.7
okra,2005-10,88
Cabbage,2005-10,149.5
Banana,2005-10,118.4
Mango,2005-10,9999.9
Apple,2005-10,93.7
Orange,2005-10,113.5
cashewnuts,2005-10,104.7
Coconut,2005-10,85
Papaya,2005-10,96.6
Grapes,2005-10,97.2
Pineapple,2005-10,104.6
Guava,2005-10,113.3
Litchi,2005-10,9999.9
Lemon,2005-10,135.5
Sapota,2005-10,115.2
Rice,2005-11,106.6
Wheat,2005-11,104.7
Jowar,2005-11,105.4
Bajra,2005-11,108.7
Maize,2005-11,110.7
Barley,2005-11,121.5
Ragi,2005-11,101.8
Gram,2005-11,117.4
Arhar,2005-11,102.8
Moong,2005-11,124.5
Masur,2005-11,104
Urad,2005-11,149.7
Potato,2005-11,149.9
Sweet Potato,2005-11,162.6
Onion,2005-11,222.6
Tapioca,2005-11,92.3
Ginger,2005-11,60
Peas,2005-11,142
Tomato,2005-11,161.4
Cauliflower,2005-11,143.4
Brinjal,2005-11,132.4
okra,2005-11,115.6
Cabbage,2005-11,150.3
Banana,2005-11,120.7
Mango,2005-11,9999.9
Apple,2005-11,93.3
Orange,2005-11,101.1
cashewnuts,2005-11,102.5
Coconut,2005-11,75.3
Papaya,2005-11,91.8
Grapes,2005-11,104.2
Pineapple,2005-11,100.7
Guava,2005-11,120.8
Litchi,2005-11,9999.9
Lemon,2005-11,116.4
Sapota,2005-11,124.3
Rice,2005-12,105
Wheat,2005-12,107
Jowar,2005-12,106.6
Bajra,2005-12,111.4
Maize,2005-12,115.4
Barley,2005-12,124.4
Ragi,2005-12,102.5
Gram,2005-12,125.6
Arhar,2005-12,98.5
Moong,2005-12,125.3
Masur,2005-12,101.3
Urad,2005-12,154.5
Potato,2005-12,137.3
Sweet Potato,2005-12,127.2
Onion,2005-12,163.4
Tapioca,2005-12,93.8
Ginger,2005-12,47
Peas,2005-12,97.1
Tomato,2005-12,112
Cauliflower,2005-12,90.9
Brinjal,2005-12,86
okra,2005-12,123.9
Cabbage,2005-12,123.2
Banana,2005-12,116.3
Mango,2005-12,9999.9
Apple,2005-12,93.6
Orange,2005-12,100.7
cashewnuts,2005-12,101.4
Coconut,2005-12,73.8
Papaya,2005-12,87.8
Grapes,2005-12,99.6
Pineapple,2005-12,83
Guava,2005-12,125.4
Litchi,2005-12,9999.9
Lemon,2005-12,112
Sapota,2005-12,105.8
Rice,2006-01,104.9
Wheat,2006-01,116.7
Jowar,2006-01,113.7
Bajra,2006-01,113.4
Maize,2006-01,117.5
Barley,2006-01,129
Ragi,2006-01,102.3
Gram,2006-01,126.5
Arhar,2006-01,98.6
Moong,2006-01,131.4
Masur,2006-01,112.7
Urad,2006-01,148
Potato,2006-01,126.9
Sweet Potato,2006-01,124.4
Onion,2006-01,113.4
Tapioca,2006-01,102.5
Ginger,2006-01,52
Peas,2006-01,87.4
Tomato,2006-01,89.8
Cauliflower,2006-01,84.8
Brinjal,2006-01,95
okra,2006-01,135.8
Cabbage,2006-01,132.8
Banana,2006-01,110.9
Mango,2006-01,9999.9
Apple,2006-01,94.6
Orange,2006-01,104.1
cashewnuts,2006-01,115.3
Coconut,2006-01,76.7
Papaya,2006-01,91.2
Grapes,2006-01,99.6
Pineapple,2006-01,82.1
Guava,2006-01,113.3
Litchi,2006-01,9999.9
Lemon,2006-01,115.2
Sapota,2006-01,99.2
Rice,2006-02,105
Wheat,2006-02,119.4
Jowar,2006-02,115.6
Bajra,2006-02,113.5
Maize,2006-02,118.2
Barley,2006-02,129.3
Ragi,2006-02,102.7
Gram,2006-02,125.2
Arhar,2006-02,93.7
Moong,2006-02,139.9
Masur,2006-02,111.5
Urad,2006-02,150.6
Potato,2006-02,103.9
Sweet Potato,2006-02,123.2
Onion,2006-02,85.9
Tapioca,2006-02,114.2
Ginger,2006-02,47.2
Peas,2006-02,85.8
Tomato,2006-02,86.8
Cauliflower,2006-02,72.8
Brinjal,2006-02,98.2
okra,2006-02,131.9
Cabbage,2006-02,85
Banana,2006-02,108.1
Mango,2006-02,9999.9
Apple,2006-02,98.1
Orange,2006-02,109.8
cashewnuts,2006-02,115.2
Coconut,2006-02,80
Papaya,2006-02,93.4
Grapes,2006-02,94.6
Pineapple,2006-02,87
Guava,2006-02,120.9
Litchi,2006-02,9999.9
Lemon,2006-02,171.3
Sapota,2006-02,97
Rice,2006-03,105
Wheat,2006-03,116.7
Jowar,2006-03,115.7
Bajra,2006-03,115.4
Maize,2006-03,116.9
Barley,2006-03,121.6
Ragi,2006-03,102.6
Gram,2006-03,128.1
Arhar,2006-03,96.5
Moong,2006-03,144.1
Masur,2006-03,110.1
Urad,2006-03,152.3
Potato,2006-03,113
Sweet Potato,2006-03,126.8
Onion,2006-03,80.1
Tapioca,2006-03,112.2
Ginger,2006-03,45.4
Peas,2006-03,92.8
Tomato,2006-03,78.8
Cauliflower,2006-03,68.9
Brinjal,2006-03,98
okra,2006-03,99.4
Cabbage,2006-03,61.1
Banana,2006-03,105
Mango,2006-03,9999.9
Apple,2006-03,96.3
Orange,2006-03,104.5
cashewnuts,2006-03,115.1
Coconut,2006-03,80.3
Papaya,2006-03,89.9
Grapes,2006-03,97.1
Pineapple,2006-03,97.9
Guava,2006-03,113.3
Litchi,2006-03,9999.9
Lemon,2006-03,205.6
Sapota,2006-03,88.7
Rice,2006-04,105.6
Wheat,2006-04,111.6
Jowar,2006-04,120.5
Bajra,2006-04,117.6
Maize,2006-04,115.9
Barley,2006-04,115.4
Ragi,2006-04,102.3
Gram,2006-04,127.6
Arhar,2006-04,101.1
Moong,2006-04,154
Masur,2006-04,115.9
Urad,2006-04,171.8
Potato,2006-04,116.6
Sweet Potato,2006-04,128.2
Onion,2006-04,75
Tapioca,2006-04,119.1
Ginger,2006-04,42.6
Peas,2006-04,9999.9
Tomato,2006-04,9999.9
Cauliflower,2006-04,9999.9
Brinjal,2006-04,87.8
okra,2006-04,91.6
Cabbage,2006-04,54.2
Banana,2006-04,107.3
Mango,2006-04,109.9
Apple,2006-04,97.4
Orange,2006-04,104.3
cashewnuts,2006-04,114
Coconut,2006-04,79.5
Papaya,2006-04,89
Grapes,2006-04,9999.9
Pineapple,2006-04,104.9
Guava,2006-04,113.3
Litchi,2006-04,9999.9
Lemon,2006-04,245.7
Sapota,2006-04,84.9
Rice,2006-05,106.4
Wheat,2006-05,114.4
Jowar,2006-05,126.5
Bajra,2006-05,121
Maize,2006-05,116.2
Barley,2006-05,122.4
Ragi,2006-05,102.9
Gram,2006-05,130.8
Arhar,2006-05,101.4
Moong,2006-05,158.2
Masur,2006-05,117.1
Urad,2006-05,179.2
Potato,2006-05,128.6
Sweet Potato,2006-05,120.8
Onion,2006-05,79
Tapioca,2006-05,123.3
Ginger,2006-05,43.3
Peas,2006-05,9999.9
Tomato,2006-05,9999.9
Cauliflower,2006-05,9999.9
Brinjal,2006-05,98.2
okra,2006-05,89.7
Cabbage,2006-05,56.3
Banana,2006-05,110.3
Mango,2006-05,97.7
Apple,2006-05,108.8
Orange,2006-05,123.5
cashewnuts,2006-05,114.1
Coconut,2006-05,79.8
Papaya,2006-05,90.4
Grapes,2006-05,9999.9
Pineapple,2006-05,91
Guava,2006-05,128.4
Litchi,2006-05,9999.9
Lemon,2006-05,196.7
Sapota,2006-05,90
Rice,2006-06,107
Wheat,2006-06,116.3
Jowar,2006-06,130.1
Bajra,2006-06,118.9
Maize,2006-06,118.2
Barley,2006-06,121.1
Ragi,2006-06,105.5
Gram,2006-06,138
Arhar,2006-06,103.2
Moong,2006-06,159.8
Masur,2006-06,116.2
Urad,2006-06,186.1
Potato,2006-06,146.5
Sweet Potato,2006-06,127.7
Onion,2006-06,84.9
Tapioca,2006-06,110
Ginger,2006-06,47.3
Peas,2006-06,9999.9
Tomato,2006-06,9999.9
Cauliflower,2006-06,9999.9
Brinjal,2006-06,122.6
okra,2006-06,104.6
Cabbage,2006-06,86
Banana,2006-06,113.6
Mango,2006-06,99.5
Apple,2006-06,9999.9
Orange,2006-06,131.4
cashewnuts,2006-06,104.9
Coconut,2006-06,77.9
Papaya,2006-06,100.3
Grapes,2006-06,9999.9
Pineapple,2006-06,81.3
Guava,2006-06,143.5
Litchi,2006-06,9999.9
Lemon,2006-06,116.5
Sapota,2006-06,86.6
Rice,2006-07,107.3
Wheat,2006-07,115.9
Jowar,2006-07,126.6
Bajra,2006-07,119.1
Maize,2006-07,116.5
Barley,2006-07,121.1
Ragi,2006-07,108.2
Gram,2006-07,141.1
Arhar,2006-07,100.7
Moong,2006-07,155.5
Masur,2006-07,113.3
Urad,2006-07,184.9
Potato,2006-07,148.8
Sweet Potato,2006-07,114.4
Onion,2006-07,89.4
Tapioca,2006-07,105.5
Ginger,2006-07,49.5
Peas,2006-07,9999.9
Tomato,2006-07,9999.9
Cauliflower,2006-07,9999.9
Brinjal,2006-07,117.8
okra,2006-07,106.4
Cabbage,2006-07,103
Banana,2006-07,117.7
Mango,2006-07,100.6
Apple,2006-07,9999.9
Orange,2006-07,131.4
cashewnuts,2006-07,108.6
Coconut,2006-07,75.8
Papaya,2006-07,96.6
Grapes,2006-07,9999.9
Pineapple,2006-07,88.6
Guava,2006-07,143.5
Litchi,2006-07,9999.9
Lemon,2006-07,106.4
Sapota,2006-07,89.2
Rice,2006-08,107.8
Wheat,2006-08,119.1
Jowar,2006-08,115
Bajra,2006-08,121
Maize,2006-08,118.8
Barley,2006-08,121.2
Ragi,2006-08,108.3
Gram,2006-08,144.5
Arhar,2006-08,102.8
Moong,2006-08,152.8
Masur,2006-08,112.8
Urad,2006-08,187.9
Potato,2006-08,146.6
Sweet Potato,2006-08,135.5
Onion,2006-08,95.1
Tapioca,2006-08,105.7
Ginger,2006-08,48
Peas,2006-08,9999.9
Tomato,2006-08,124.3
Cauliflower,2006-08,9999.9
Brinjal,2006-08,129.4
okra,2006-08,106.8
Cabbage,2006-08,159.3
Banana,2006-08,117.5
Mango,2006-08,9999.9
Apple,2006-08,9999.9
Orange,2006-08,127.3
cashewnuts,2006-08,107.6
Coconut,2006-08,77.8
Papaya,2006-08,91.9
Grapes,2006-08,9999.9
Pineapple,2006-08,95.2
Guava,2006-08,137.8
Litchi,2006-08,9999.9
Lemon,2006-08,123.5
Sapota,2006-08,95.8
Rice,2006-09,108.9
Wheat,2006-09,125.6
Jowar,2006-09,118.8
Bajra,2006-09,121.4
Maize,2006-09,119
Barley,2006-09,122
Ragi,2006-09,110.7
Gram,2006-09,158.2
Arhar,2006-09,111
Moong,2006-09,159.1
Masur,2006-09,113.4
Urad,2006-09,200
Potato,2006-09,157.8
Sweet Potato,2006-09,156.6
Onion,2006-09,101.1
Tapioca,2006-09,105
Ginger,2006-09,49
Peas,2006-09,9999.9
Tomato,2006-09,132.3
Cauliflower,2006-09,9999.9
Brinjal,2006-09,127.5
okra,2006-09,107.2
Cabbage,2006-09,162.3
Banana,2006-09,116
Mango,2006-09,9999.9
Apple,2006-09,118.4
Orange,2006-09,124.1
cashewnuts,2006-09,107.8
Coconut,2006-09,79.8
Papaya,2006-09,99.8
Grapes,2006-09,9999.9
Pineapple,2006-09,107.7
Guava,2006-09,135.9
Litchi,2006-09,9999.9
Lemon,2006-09,186.7
Sapota,2006-09,104.5
Rice,2006-10,111.7
Wheat,2006-10,127.4
Jowar,2006-10,119.8
Bajra,2006-10,118.7
Maize,2006-10,117.6
Barley,2006-10,123.4
Ragi,2006-10,113.7
Gram,2006-10,180.7
Arhar,2006-10,113.2
Moong,2006-10,168.1
Masur,2006-10,113.7
Urad,2006-10,217.3
Potato,2006-10,180.4
Sweet Potato,2006-10,168.6
Onion,2006-10,103
Tapioca,2006-10,114.7
Ginger,2006-10,46
Peas,2006-10,130.6
Tomato,2006-10,132.8
Cauliflower,2006-10,135.8
Brinjal,2006-10,128
okra,2006-10,117.6
Cabbage,2006-10,177.1
Banana,2006-10,122.2
Mango,2006-10,9999.9
Apple,2006-10,122.2
Orange,2006-10,113.6
cashewnuts,2006-10,112
Coconut,2006-10,85.4
Papaya,2006-10,109.6
Grapes,2006-10,116.9
Pineapple,2006-10,96
Guava,2006-10,113.3
Litchi,2006-10,9999.9
Lemon,2006-10,159.8
Sapota,2006-10,117.8
Rice,2006-11,112
Wheat,2006-11,134.9
Jowar,2006-11,121.5
Bajra,2006-11,125.5
Maize,2006-11,122
Barley,2006-11,127.1
Ragi,2006-11,114.9
Gram,2006-11,183.4
Arhar,2006-11,110.3
Moong,2006-11,165.1
Masur,2006-11,111.8
Urad,2006-11,209.3
Potato,2006-11,180
Sweet Potato,2006-11,186.7
Onion,2006-11,109.8
Tapioca,2006-11,110.1
Ginger,2006-11,44.9
Peas,2006-11,137.4
Tomato,2006-11,122.9
Cauliflower,2006-11,106.8
Brinjal,2006-11,122.4
okra,2006-11,129
Cabbage,2006-11,165.5
Banana,2006-11,119.3
Mango,2006-11,9999.9
Apple,2006-11,127.7
Orange,2006-11,112.6
cashewnuts,2006-11,111.9
Coconut,2006-11,87
Papaya,2006-11,98.2
Grapes,2006-11,115.8
Pineapple,2006-11,89.8
Guava,2006-11,107.8
Litchi,2006-11,9999.9
Lemon,2006-11,155.2
Sapota,2006-11,113
Rice,2006-12,111.9
Wheat,2006-12,137.1
Jowar,2006-12,126.1
Bajra,2006-12,126.1
Maize,2006-12,126.5
Barley,2006-12,129.9
Ragi,2006-12,116.3
Gram,2006-12,182
Arhar,2006-12,110.6
Moong,2006-12,164.9
Masur,2006-12,111.6
Urad,2006-12,201.7
Potato,2006-12,113.8
Sweet Potato,2006-12,173.4
Onion,2006-12,122
Tapioca,2006-12,102.6
Ginger,2006-12,43.6
Peas,2006-12,94
Tomato,2006-12,150.6
Cauliflower,2006-12,94.3
Brinjal,2006-12,117.5
okra,2006-12,128.9
Cabbage,2006-12,121.6
Banana,2006-12,115.1
Mango,2006-12,9999.9
Apple,2006-12,132.6
Orange,2006-12,117
cashewnuts,2006-12,108.8
Coconut,2006-12,86
Papaya,2006-12,88.1
Grapes,2006-12,112.4
Pineapple,2006-12,91.9
Guava,2006-12,106.3
Litchi,2006-12,9999.9
Lemon,2006-12,123.1
Sapota,2006-12,110.4
Rice,2007-01,113.3
Wheat,2007-01,135.8
Jowar,2007-01,129.1
Bajra,2007-01,127.5
Maize,2007-01,130.6
Barley,2007-01,127.7
Ragi,2007-01,117
Gram,2007-01,171.5
Arhar,2007-01,112
Moong,2007-01,160.8
Masur,2007-01,115.5
Urad,2007-01,187.5
Potato,2007-01,85.1
Sweet Potato,2007-01,155.4
Onion,2007-01,174.8
Tapioca,2007-01,108.1
Ginger,2007-01,39.1
Peas,2007-01,68.2
Tomato,2007-01,140.3
Cauliflower,2007-01,83.1
Brinjal,2007-01,119.4
okra,2007-01,128.9
Cabbage,2007-01,97.9
Banana,2007-01,117.5
Mango,2007-01,9999.9
Apple,2007-01,132.8
Orange,2007-01,128.6
cashewnuts,2007-01,112
Coconut,2007-01,86.8
Papaya,2007-01,81.6
Grapes,2007-01,107.3
Pineapple,2007-01,107.2
Guava,2007-01,107.8
Litchi,2007-01,9999.9
Lemon,2007-01,158.9
Sapota,2007-01,108.3
Rice,2007-02,113.9
Wheat,2007-02,134.8
Jowar,2007-02,130.9
Bajra,2007-02,125
Maize,2007-02,133.3
Barley,2007-02,126.9
Ragi,2007-02,122.4
Gram,2007-02,166.5
Arhar,2007-02,118
Moong,2007-02,163.8
Masur,2007-02,116.4
Urad,2007-02,190.5
Potato,2007-02,84.8
Sweet Potato,2007-02,146
Onion,2007-02,189.5
Tapioca,2007-02,114.7
Ginger,2007-02,37.2
Peas,2007-02,73.5
Tomato,2007-02,107.2
Cauliflower,2007-02,80.9
Brinjal,2007-02,107.8
okra,2007-02,133.5
Cabbage,2007-02,107.9
Banana,2007-02,113.1
Mango,2007-02,9999.9
Apple,2007-02,138.6
Orange,2007-02,138.5
cashewnuts,2007-02,113.1
Coconut,2007-02,86.4
Papaya,2007-02,88.5
Grapes,2007-02,102
Pineapple,2007-02,109.8
Guava,2007-02,104.5
Litchi,2007-02,9999.9
Lemon,2007-02,185.5
Sapota,2007-02,102.1
Rice,2007-03,114.5
Wheat,2007-03,128.6
Jowar,2007-03,130.6
Bajra,2007-03,127.7
Maize,2007-03,135.3
Barley,2007-03,126.3
Ragi,2007-03,123.8
Gram,2007-03,149.5
Arhar,2007-03,115.4
Moong,2007-03,161.5
Masur,2007-03,121.9
Urad,2007-03,179.8
Potato,2007-03,102.1
Sweet Potato,2007-03,144.5
Onion,2007-03,167.2
Tapioca,2007-03,134.5
Ginger,2007-03,39.7
Peas,2007-03,92.9
Tomato,2007-03,94.1
Cauliflower,2007-03,83.8
Brinjal,2007-03,118.8
okra,2007-03,138.7
Cabbage,2007-03,143
Banana,2007-03,113.8
Mango,2007-03,9999.9
Apple,2007-03,144.6
Orange,2007-03,126.5
cashewnuts,2007-03,112.9
Coconut,2007-03,84.1
Papaya,2007-03,105.6
Grapes,2007-03,104.7
Pineapple,2007-03,111.3
Guava,2007-03,113.8
Litchi,2007-03,9999.9
Lemon,2007-03,222.6
Sapota,2007-03,102.6
Rice,2007-04,115.7
Wheat,2007-04,130.1
Jowar,2007-04,131.9
Bajra,2007-04,132.3
Maize,2007-04,134.9
Barley,2007-04,123.9
Ragi,2007-04,125.4
Gram,2007-04,150.3
Arhar,2007-04,118
Moong,2007-04,162.6
Masur,2007-04,132.9
Urad,2007-04,179.2
Potato,2007-04,115.3
Sweet Potato,2007-04,135.8
Onion,2007-04,138.7
Tapioca,2007-04,136.8
Ginger,2007-04,40.9
Peas,2007-04,9999.9
Tomato,2007-04,9999.9
Cauliflower,2007-04,9999.9
Brinjal,2007-04,107.5
okra,2007-04,131.2
Cabbage,2007-04,157.7
Banana,2007-04,115.9
Mango,2007-04,117.4
Apple,2007-04,157.2
Orange,2007-04,118.2
cashewnuts,2007-04,111.8
Coconut,2007-04,83.8
Papaya,2007-04,103.1
Grapes,2007-04,9999.9
Pineapple,2007-04,113.8
Guava,2007-04,123.4
Litchi,2007-04,9999.9
Lemon,2007-04,263.6
Sapota,2007-04,99.4
Rice,2007-05,116.2
Wheat,2007-05,128.8
Jowar,2007-05,142.6
Bajra,2007-05,132.7
Maize,2007-05,131.9
Barley,2007-05,122.3
Ragi,2007-05,123.1
Gram,2007-05,147
Arhar,2007-05,117.9
Moong,2007-05,157.8
Masur,2007-05,137.5
Urad,2007-05,173.8
Potato,2007-05,133.7
Sweet Potato,2007-05,138.2
Onion,2007-05,130.9
Tapioca,2007-05,134.9
Ginger,2007-05,45
Peas,2007-05,9999.9
Tomato,2007-05,9999.9
Cauliflower,2007-05,9999.9
Brinjal,2007-05,127
okra,2007-05,104.3
Cabbage,2007-05,170.3
Banana,2007-05,120.2
Mango,2007-05,110.7
Apple,2007-05,164.1
Orange,2007-05,118.6
cashewnuts,2007-05,104.3
Coconut,2007-05,83.6
Papaya,2007-05,98.8
Grapes,2007-05,9999.9
Pineapple,2007-05,99.5
Guava,2007-05,122.7
Litchi,2007-05,9999.9
Lemon,2007-05,269.4
Sapota,2007-05,100.7
Rice,2007-06,116.6
Wheat,2007-06,127.9
Jowar,2007-06,151.8
Bajra,2007-06,129.3
Maize,2007-06,131.6
Barley,2007-06,121.7
Ragi,2007-06,122.1
Gram,2007-06,146.2
Arhar,2007-06,117.9
Moong,2007-06,147.3
Masur,2007-06,141.7
Urad,2007-06,170.6
Potato,2007-06,150.4
Sweet Potato,2007-06,134.9
Onion,2007-06,155.5
Tapioca,2007-06,134.9
Ginger,2007-06,51.7
Peas,2007-06,9999.9
Tomato,2007-06,9999.9
Cauliflower,2007-06,9999.9
Brinjal,2007-06,132.1
okra,2007-06,97
Cabbage,2007-06,181.1
Banana,2007-06,122.8
Mango,2007-06,106.5
